form_id,skill_slot,skill_id,skill_name_kr,skill_role,category,axis_primary,axis_secondary,delta_pattern,base_power,pp,affected_axis_count,purity_level,mechanic_link,mechanic_params,route_function,upgrade_rule,temperature_delta,brightness_delta,smell_delta,humidity_delta,sound_delta,design_note
thunder_eel_d1_1,3,thunder_eel_d1_1__s3,과충전 운용,mechanic_core,hybrid,humidity,temperature,check,3,3,2,2,charge_burst,"[1, 3]",mechanic_counter,"same mechanic, stronger params, cleaner axis expression",-1,0,0,3,0,불필요한 축 일부 제거 / 과충전 메커닉 반영
thunder_eel_d1_2,1,thunder_eel_d1_2__s1,습기 정제,capture_core,stimulate,humidity,temperature|smell,raise,5,4,3,2,,,current_capture,main axis focus strengthens as the form devolves,-2,0,-2,5,0,불필요한 축 일부 제거 / 현재 포획 핵심축 대응
thunder_eel_d1_2,2,thunder_eel_d1_2__s2,온기 유도,route_bridge,hybrid,temperature,sound,convert,2,4,2,2,,,next_unlock,bridge axis remains but side noise is pruned each stage,2,0,0,0,1,불필요한 축 일부 제거 / 다음 루트 연결축 준비
thunder_eel_d1_2,3,thunder_eel_d1_2__s3,과충전 운용,mechanic_core,hybrid,humidity,temperature,check,3,3,2,2,charge_burst,"[1, 3]",mechanic_counter,"same mechanic, stronger params, cleaner axis expression",-1,0,0,3,0,불필요한 축 일부 제거 / 과충전 메커닉 반영
thunder_eel_d2_0,1,thunder_eel_d2_0__s1,습기 정제,capture_core,stimulate,humidity,,raise,5,4,1,3,,,current_capture,main axis focus strengthens as the form devolves,0,0,0,5,0,핵심축만 남긴 정제형 / 현재 포획 핵심축 대응
thunder_eel_d2_0,2,thunder_eel_d2_0__s2,온기 유도,route_bridge,hybrid,temperature,,lower,4,3,1,3,,,next_unlock,bridge axis remains but side noise is pruned each stage,4,0,0,0,0,핵심축만 남긴 정제형 / 다음 루트 연결축 준비
thunder_eel_d2_0,3,thunder_eel_d2_0__s3,과충전 운용,mechanic_core,hybrid,humidity,,check,3,2,1,3,charge_burst,"[1, 2]",mechanic_counter,"same mechanic, stronger params, cleaner axis expression",0,0,0,3,0,핵심축만 남긴 정제형 / 과충전 메커닉 반영
thunder_eel_d2_1,1,thunder_eel_d2_1__s1,습기 정제,capture_core,stimulate,humidity,,raise,5,4,1,3,,,current_capture,main axis focus strengthens as the form devolves,0,0,0,5,0,핵심축만 남긴 정제형 / 현재 포획 핵심축 대응
thunder_eel_d2_1,2,thunder_eel_d2_1__s2,온기 유도,route_bridge,hybrid,temperature,,lower,4,3,1,3,,,next_unlock,bridge axis remains but side noise is pruned each stage,4,0,0,0,0,핵심축만 남긴 정제형 / 다음 루트 연결축 준비
thunder_eel_d2_1,3,thunder_eel_d2_1__s3,과충전 운용,mechanic_core,hybrid,humidity,,check,3,2,1,3,charge_burst,"[1, 2]",mechanic_counter,"same mechanic, stronger params, cleaner axis expression",0,0,0,3,0,핵심축만 남긴 정제형 / 과충전 메커닉 반영
thunder_eel_d2_2,1,thunder_eel_d2_2__s1,습기 정제,capture_core,stimulate,humidity,,raise,5,4,1,3,,,current_capture,main axis focus strengthens as the form devolves,0,0,0,5,0,핵심축만 남긴 정제형 / 현재 포획 핵심축 대응
thunder_eel_d2_2,2,thunder_eel_d2_2__s2,온기 유도,route_bridge,hybrid,temperature,,lower,4,3,1,3,,,next_unlock,bridge axis remains but side noise is pruned each stage,4,0,0,0,0,핵심축만 남긴 정제형 / 다음 루트 연결축 준비
thunder_eel_d2_2,3,thunder_eel_d2_2__s3,과충전 운용,mechanic_core,hybrid,humidity,,check,3,2,1,3,charge_burst,"[1, 2]",mechanic_counter,"same mechanic, stronger params, cleaner axis expression",0,0,0,3,0,핵심축만 남긴 정제형 / 과충전 메커닉 반영
thunder_eel_d2_3,1,thunder_eel_d2_3__s1,습기 정제,capture_core,stimulate,humidity,,raise,5,4,1,3,,,current_capture,main axis focus strengthens as the form devolves,0,0,0,5,0,핵심축만 남긴 정제형 / 현재 포획 핵심축 대응
thunder_eel_d2_3,2,thunder_eel_d2_3__s2,온기 유도,route_bridge,hybrid,temperature,,lower,4,3,1,3,,,next_unlock,bridge axis remains but side noise is pruned each stage,4,0,0,0,0,핵심축만 남긴 정제형 / 다음 루트 연결축 준비
thunder_eel_d2_3,3,thunder_eel_d2_3__s3,과충전 운용,mechanic_core,hybrid,humidity,,check,3,2,1,3,charge_burst,"[1, 2]",mechanic_counter,"same mechanic, stronger params, cleaner axis expression",0,0,0,3,0,핵심축만 남긴 정제형 / 과충전 메커닉 반영
thunder_eel_d2_4,1,thunder_eel_d2_4__s1,습기 정제,capture_core,stimulate,humidity,,raise,5,4,1,3,,,current_capture,main axis focus strengthens as the form devolves,0,0,0,5,0,핵심축만 남긴 정제형 / 현재 포획 핵심축 대응
thunder_eel_d2_4,2,thunder_eel_d2_4__s2,온기 유도,route_bridge,hybrid,temperature,,lower,4,3,1,3,,,next_unlock,bridge axis remains but side noise is pruned each stage,4,0,0,0,0,핵심축만 남긴 정제형 / 다음 루트 연결축 준비
thunder_eel_d2_4,3,thunder_eel_d2_4__s3,과충전 운용,mechanic_core,hybrid,humidity,,check,3,2,1,3,charge_burst,"[1, 2]",mechanic_counter,"same mechanic, stronger params, cleaner axis expression",0,0,0,3,0,핵심축만 남긴 정제형 / 과충전 메커닉 반영
thunder_eel_d2_5,1,thunder_eel_d2_5__s1,습기 정제,capture_core,stimulate,humidity,,raise,5,4,1,3,,,current_capture,main axis focus strengthens as the form devolves,0,0,0,5,0,핵심축만 남긴 정제형 / 현재 포획 핵심축 대응
thunder_eel_d2_5,2,thunder_eel_d2_5__s2,온기 유도,route_bridge,hybrid,temperature,,lower,4,3,1,3,,,next_unlock,bridge axis remains but side noise is pruned each stage,4,0,0,0,0,핵심축만 남긴 정제형 / 다음 루트 연결축 준비
thunder_eel_d2_5,3,thunder_eel_d2_5__s3,과충전 운용,mechanic_core,hybrid,humidity,,check,3,2,1,3,charge_burst,"[1, 2]",mechanic_counter,"same mechanic, stronger params, cleaner axis expression",0,0,0,3,0,핵심축만 남긴 정제형 / 과충전 메커닉 반영
smoke_weasel,1,smoke_weasel__s1,향 절삭,capture_core,stimulate,smell,temperature|brightness|humidity,raise,3,5,4,1,,,current_capture,main axis focus strengthens as the form devolves,1,-1,-3,-1,0,거친 다축형 / 현재 포획 핵심축 대응
smoke_weasel,2,smoke_weasel__s2,온기 유도,route_bridge,hybrid,temperature,humidity|sound,convert,1,4,3,1,,,next_unlock,bridge axis remains but side noise is pruned each stage,-1,0,0,-1,-1,거친 다축형 / 다음 루트 연결축 준비
smoke_weasel,3,smoke_weasel__s3,준비 후 폭발 운용,mechanic_core,hybrid,smell,temperature,check,2,3,2,1,prep_then_burst,"[2, 1]",mechanic_counter,"same mechanic, stronger params, cleaner axis expression",1,0,-2,0,0,거친 다축형 / 준비 후 폭발 메커닉 반영
smoke_weasel_d1_0,1,smoke_weasel_d1_0__s1,향 절삭,capture_core,stimulate,smell,temperature|brightness,raise,5,4,3,2,,,current_capture,main axis focus strengthens as the form devolves,2,-2,-5,0,0,불필요한 축 일부 제거 / 현재 포획 핵심축 대응
smoke_weasel_d1_0,2,smoke_weasel_d1_0__s2,온기 유도,route_bridge,hybrid,temperature,humidity,convert,2,4,2,2,,,next_unlock,bridge axis remains but side noise is pruned each stage,-1,0,0,-2,0,불필요한 축 일부 제거 / 다음 루트 연결축 준비
smoke_weasel_d1_0,3,smoke_weasel_d1_0__s3,준비 후 폭발 운용,mechanic_core,hybrid,smell,temperature,check,3,3,2,2,prep_then_burst,"[3, 1]",mechanic_counter,"same mechanic, stronger params, cleaner axis expression",1,0,-3,0,0,불필요한 축 일부 제거 / 준비 후 폭발 메커닉 반영
smoke_weasel_d1_1,1,smoke_weasel_d1_1__s1,향 절삭,capture_core,stimulate,smell,temperature|brightness,raise,5,4,3,2,,,current_capture,main axis focus strengthens as the form devolves,2,-2,-5,0,0,불필요한 축 일부 제거 / 현재 포획 핵심축 대응
smoke_weasel_d1_1,2,smoke_weasel_d1_1__s2,온기 유도,route_bridge,hybrid,temperature,humidity,convert,2,4,2,2,,,next_unlock,bridge axis remains but side noise is pruned each stage,-1,0,0,-2,0,불필요한 축 일부 제거 / 다음 루트 연결축 준비
smoke_weasel_d1_1,3,smoke_weasel_d1_1__s3,준비 후 폭발 운용,mechanic_core,hybrid,smell,temperature,check,3,3,2,2,prep_then_burst,"[3, 1]",mechanic_counter,"same mechanic, stronger params, cleaner axis expression",1,0,-3,0,0,불필요한 축 일부 제거 / 준비 후 폭발 메커닉 반영
smoke_weasel_d2_0,1,smoke_weasel_d2_0__s1,향 절삭,capture_core,stimulate,smell,,lower,5,4,1,3,,,current_capture,main axis focus strengthens as the form devolves,0,0,-5,0,0,핵심축만 남긴 정제형 / 현재 포획 핵심축 대응
smoke_weasel_d2_0,2,smoke_weasel_d2_0__s2,온기 유도,route_bridge,hybrid,temperature,,raise,1,3,1,3,,,next_unlock,bridge axis remains but side noise is pruned each stage,-1,0,0,0,0,핵심축만 남긴 정제형 / 다음 루트 연결축 준비
smoke_weasel_d2_0,3,smoke_weasel_d2_0__s3,준비 후 폭발 운용,mechanic_core,hybrid,smell,,check,3,2,1,3,prep_then_burst,"[3, 2]",mechanic_counter,"same mechanic, stronger params, cleaner axis expression",0,0,-3,0,0,핵심축만 남긴 정제형 / 준비 후 폭발 메커닉 반영
smoke_weasel_d2_1,1,smoke_weasel_d2_1__s1,향 절삭,capture_core,stimulate,smell,,lower,5,4,1,3,,,current_capture,main axis focus strengthens as the form devolves,0,0,-5,0,0,핵심축만 남긴 정제형 / 현재 포획 핵심축 대응
smoke_weasel_d2_1,2,smoke_weasel_d2_1__s2,온기 유도,route_bridge,hybrid,temperature,,raise,1,3,1,3,,,next_unlock,bridge axis remains but side noise is pruned each stage,-1,0,0,0,0,핵심축만 남긴 정제형 / 다음 루트 연결축 준비
smoke_weasel_d2_1,3,smoke_weasel_d2_1__s3,준비 후 폭발 운용,mechanic_core,hybrid,smell,,check,3,2,1,3,prep_then_burst,"[3, 2]",mechanic_counter,"same mechanic, stronger params, cleaner axis expression",0,0,-3,0,0,핵심축만 남긴 정제형 / 준비 후 폭발 메커닉 반영
smoke_weasel_d2_2,1,smoke_weasel_d2_2__s1,향 절삭,capture_core,stimulate,smell,,lower,5,4,1,3,,,current_capture,main axis focus strengthens as the form devolves,0,0,-5,0,0,핵심축만 남긴 정제형 / 현재 포획 핵심축 대응
smoke_weasel_d2_2,2,smoke_weasel_d2_2__s2,온기 유도,route_bridge,hybrid,temperature,,raise,1,3,1,3,,,next_unlock,bridge axis remains but side noise is pruned each stage,-1,0,0,0,0,핵심축만 남긴 정제형 / 다음 루트 연결축 준비
smoke_weasel_d2_2,3,smoke_weasel_d2_2__s3,준비 후 폭발 운용,mechanic_core,hybrid,smell,,check,3,2,1,3,prep_then_burst,"[3, 2]",mechanic_counter,"same mechanic, stronger params, cleaner axis expression",0,0,-3,0,0,핵심축만 남긴 정제형 / 준비 후 폭발 메커닉 반영
smoke_weasel_d2_3,1,smoke_weasel_d2_3__s1,향 절삭,capture_core,stimulate,smell,,lower,5,4,1,3,,,current_capture,main axis focus strengthens as the form devolves,0,0,-5,0,0,핵심축만 남긴 정제형 / 현재 포획 핵심축 대응
smoke_weasel_d2_3,2,smoke_weasel_d2_3__s2,온기 유도,route_bridge,hybrid,temperature,,raise,1,3,1,3,,,next_unlock,bridge axis remains but side noise is pruned each stage,-1,0,0,0,0,핵심축만 남긴 정제형 / 다음 루트 연결축 준비
smoke_weasel_d2_3,3,smoke_weasel_d2_3__s3,준비 후 폭발 운용,mechanic_core,hybrid,smell,,check,3,2,1,3,prep_then_burst,"[3, 2]",mechanic_counter,"same mechanic, stronger params, cleaner axis expression",0,0,-3,0,0,핵심축만 남긴 정제형 / 준비 후 폭발 메커닉 반영
moss_golem,1,moss_golem__s1,향 정제,capture_core,stimulate,smell,humidity|sound|brightness,raise,3,5,4,1,,,current_capture,main axis focus strengthens as the form devolves,0,-1,3,2,-2,거친 다축형 / 현재 포획 핵심축 대응
moss_golem,2,moss_golem__s2,습기 유도,route_bridge,hybrid,humidity,sound|temperature,convert,1,4,3,1,,,next_unlock,bridge axis remains but side noise is pruned each stage,-1,0,0,1,1,거친 다축형 / 다음 루트 연결축 준비
moss_golem,3,moss_golem__s3,체크포인트 운용,mechanic_core,hybrid,smell,humidity,check,3,3,2,1,checkpoint_turn,"[3, 1]",mechanic_counter,"same mechanic, stronger params, cleaner axis expression",0,0,2,1,0,거친 다축형 / 체크포인트 메커닉 반영
moss_golem_d1_0,1,moss_golem_d1_0__s1,향 정제,capture_core,stimulate,smell,humidity|sound,raise,5,4,3,2,,,current_capture,main axis focus strengthens as the form devolves,0,0,5,3,-3,불필요한 축 일부 제거 / 현재 포획 핵심축 대응
moss_golem_d1_0,2,moss_golem_d1_0__s2,습기 유도,route_bridge,hybrid,humidity,sound,convert,2,4,2,2,,,next_unlock,bridge axis remains but side noise is pruned each stage,0,0,0,2,2,불필요한 축 일부 제거 / 다음 루트 연결축 준비
moss_golem_d1_0,3,moss_golem_d1_0__s3,체크포인트 운용,mechanic_core,hybrid,smell,humidity,check,3,3,2,2,checkpoint_turn,"[2, 1]",mechanic_counter,"same mechanic, stronger params, cleaner axis expression",0,0,3,2,0,불필요한 축 일부 제거 / 체크포인트 메커닉 반영
moss_golem_d1_1,1,moss_golem_d1_1__s1,향 정제,capture_core,stimulate,smell,humidity|sound,raise,5,4,3,2,,,current_capture,main axis focus strengthens as the form devolves,0,0,5,3,-3,불필요한 축 일부 제거 / 현재 포획 핵심축 대응
moss_golem_d1_1,2,moss_golem_d1_1__s2,습기 유도,route_bridge,hybrid,humidity,sound,convert,2,4,2,2,,,next_unlock,bridge axis remains but side noise is pruned each stage,0,0,0,2,2,불필요한 축 일부 제거 / 다음 루트 연결축 준비
moss_golem_d1_1,3,moss_golem_d1_1__s3,체크포인트 운용,mechanic_core,hybrid,smell,humidity,check,3,3,2,2,checkpoint_turn,"[2, 1]",mechanic_counter,"same mechanic, stronger params, cleaner axis expression",0,0,3,2,0,불필요한 축 일부 제거 / 체크포인트 메커닉 반영
moss_golem_d1_2,1,moss_golem_d1_2__s1,향 정제,capture_core,stimulate,smell,humidity|sound,raise,5,4,3,2,,,current_capture,main axis focus strengthens as the form devolves,0,0,5,3,-3,불필요한 축 일부 제거 / 현재 포획 핵심축 대응
moss_golem_d1_2,2,moss_golem_d1_2__s2,습기 유도,route_bridge,hybrid,humidity,sound,convert,2,4,2,2,,,next_unlock,bridge axis remains but side noise is pruned each stage,0,0,0,2,2,불필요한 축 일부 제거 / 다음 루트 연결축 준비
moss_golem_d1_2,3,moss_golem_d1_2__s3,체크포인트 운용,mechanic_core,hybrid,smell,humidity,check,3,3,2,2,checkpoint_turn,"[2, 1]",mechanic_counter,"same mechanic, stronger params, cleaner axis expression",0,0,3,2,0,불필요한 축 일부 제거 / 체크포인트 메커닉 반영
moss_golem_d1_3,1,moss_golem_d1_3__s1,향 정제,capture_core,stimulate,smell,humidity|sound,raise,5,4,3,2,,,current_capture,main axis focus strengthens as the form devolves,0,0,5,3,-3,불필요한 축 일부 제거 / 현재 포획 핵심축 대응
moss_golem_d1_3,2,moss_golem_d1_3__s2,습기 유도,route_bridge,hybrid,humidity,sound,convert,2,4,2,2,,,next_unlock,bridge axis remains but side noise is pruned each stage,0,0,0,2,2,불필요한 축 일부 제거 / 다음 루트 연결축 준비
moss_golem_d1_3,3,moss_golem_d1_3__s3,체크포인트 운용,mechanic_core,hybrid,smell,humidity,check,3,3,2,2,checkpoint_turn,"[2, 1]",mechanic_counter,"same mechanic, stronger params, cleaner axis expression",0,0,3,2,0,불필요한 축 일부 제거 / 체크포인트 메커닉 반영
moss_golem_d2_0,1,moss_golem_d2_0__s1,향 정제,capture_core,stimulate,smell,,raise,5,4,1,3,,,current_capture,main axis focus strengthens as the form devolves,0,0,5,0,0,핵심축만 남긴 정제형 / 현재 포획 핵심축 대응
moss_golem_d2_0,2,moss_golem_d2_0__s2,습기 유도,route_bridge,hybrid,humidity,,raise,2,3,1,3,,,next_unlock,bridge axis remains but side noise is pruned each stage,0,0,0,2,0,핵심축만 남긴 정제형 / 다음 루트 연결축 준비
moss_golem_d2_0,3,moss_golem_d2_0__s3,체크포인트 운용,mechanic_core,hybrid,smell,,check,3,2,1,3,checkpoint_turn,"[2, 2]",mechanic_counter,"same mechanic, stronger params, cleaner axis expression",0,0,3,0,0,핵심축만 남긴 정제형 / 체크포인트 메커닉 반영
moss_golem_d2_1,1,moss_golem_d2_1__s1,향 정제,capture_core,stimulate,smell,,raise,5,4,1,3,,,current_capture,main axis focus strengthens as the form devolves,0,0,5,0,0,핵심축만 남긴 정제형 / 현재 포획 핵심축 대응
moss_golem_d2_1,2,moss_golem_d2_1__s2,습기 유도,route_bridge,hybrid,humidity,,raise,2,3,1,3,,,next_unlock,bridge axis remains but side noise is pruned each stage,0,0,0,2,0,핵심축만 남긴 정제형 / 다음 루트 연결축 준비
moss_golem_d2_1,3,moss_golem_d2_1__s3,체크포인트 운용,mechanic_core,hybrid,smell,,check,3,2,1,3,checkpoint_turn,"[2, 2]",mechanic_counter,"same mechanic, stronger params, cleaner axis expression",0,0,3,0,0,핵심축만 남긴 정제형 / 체크포인트 메커닉 반영
moss_golem_d2_2,1,moss_golem_d2_2__s1,향 정제,capture_core,stimulate,smell,,raise,5,4,1,3,,,current_capture,main axis focus strengthens as the form devolves,0,0,5,0,0,핵심축만 남긴 정제형 / 현재 포획 핵심축 대응
moss_golem_d2_2,2,moss_golem_d2_2__s2,습기 유도,route_bridge,hybrid,humidity,,raise,2,3,1,3,,,next_unlock,bridge axis remains but side noise is pruned each stage,0,0,0,2,0,핵심축만 남긴 정제형 / 다음 루트 연결축 준비
moss_golem_d2_2,3,moss_golem_d2_2__s3,체크포인트 운용,mechanic_core,hybrid,smell,,check,3,2,1,3,checkpoint_turn,"[2, 2]",mechanic_counter,"same mechanic, stronger params, cleaner axis expression",0,0,3,0,0,핵심축만 남긴 정제형 / 체크포인트 메커닉 반영
moss_golem_d2_3,1,moss_golem_d2_3__s1,향 정제,capture_core,stimulate,smell,,raise,5,4,1,3,,,current_capture,main axis focus strengthens as the form devolves,0,0,5,0,0,핵심축만 남긴 정제형 / 현재 포획 핵심축 대응
moss_golem_d2_3,2,moss_golem_d2_3__s2,습기 유도,route_bridge,hybrid,humidity,,raise,2,3,1,3,,,next_unlock,bridge axis remains but side noise is pruned each stage,0,0,0,2,0,핵심축만 남긴 정제형 / 다음 루트 연결축 준비
moss_golem_d2_3,3,moss_golem_d2_3__s3,체크포인트 운용,mechanic_core,hybrid,smell,,check,3,2,1,3,checkpoint_turn,"[2, 2]",mechanic_counter,"same mechanic, stronger params, cleaner axis expression",0,0,3,0,0,핵심축만 남긴 정제형 / 체크포인트 메커닉 반영
moss_golem_d2_4,1,moss_golem_d2_4__s1,향 정제,capture_core,stimulate,smell,,raise,5,4,1,3,,,current_capture,main axis focus strengthens as the form devolves,0,0,5,0,0,핵심축만 남긴 정제형 / 현재 포획 핵심축 대응
moss_golem_d2_4,2,moss_golem_d2_4__s2,습기 유도,route_bridge,hybrid,humidity,,raise,2,3,1,3,,,next_unlock,bridge axis remains but side noise is pruned each stage,0,0,0,2,0,핵심축만 남긴 정제형 / 다음 루트 연결축 준비
moss_golem_d2_4,3,moss_golem_d2_4__s3,체크포인트 운용,mechanic_core,hybrid,smell,,check,3,2,1,3,checkpoint_turn,"[2, 2]",mechanic_counter,"same mechanic, stronger params, cleaner axis expression",0,0,3,0,0,핵심축만 남긴 정제형 / 체크포인트 메커닉 반영
moss_golem_d2_5,1,moss_golem_d2_5__s1,향 정제,capture_core,stimulate,smell,,raise,5,4,1,3,,,current_capture,main axis focus strengthens as the form devolves,0,0,5,0,0,핵심축만 남긴 정제형 / 현재 포획 핵심축 대응
moss_golem_d2_5,2,moss_golem_d2_5__s2,습기 유도,route_bridge,hybrid,humidity,,raise,2,3,1,3,,,next_unlock,bridge axis remains but side noise is pruned each stage,0,0,0,2,0,핵심축만 남긴 정제형 / 다음 루트 연결축 준비
moss_golem_d2_5,3,moss_golem_d2_5__s3,체크포인트 운용,mechanic_core,hybrid,smell,,check,3,2,1,3,checkpoint_turn,"[2, 2]",mechanic_counter,"same mechanic, stronger params, cleaner axis expression",0,0,3,0,0,핵심축만 남긴 정제형 / 체크포인트 메커닉 반영
moss_golem_d2_6,1,moss_golem_d2_6__s1,향 정제,capture_core,stimulate,smell,,raise,5,4,1,3,,,current_capture,main axis focus strengthens as the form devolves,0,0,5,0,0,핵심축만 남긴 정제형 / 현재 포획 핵심축 대응
moss_golem_d2_6,2,moss_golem_d2_6__s2,습기 유도,route_bridge,hybrid,humidity,,raise,2,3,1,3,,,next_unlock,bridge axis remains but side noise is pruned each stage,0,0,0,2,0,핵심축만 남긴 정제형 / 다음 루트 연결축 준비
moss_golem_d2_6,3,moss_golem_d2_6__s3,체크포인트 운용,mechanic_core,hybrid,smell,,check,3,2,1,3,checkpoint_turn,"[2, 2]",mechanic_counter,"same mechanic, stronger params, cleaner axis expression",0,0,3,0,0,핵심축만 남긴 정제형 / 체크포인트 메커닉 반영
moss_golem_d2_7,1,moss_golem_d2_7__s1,향 정제,capture_core,stimulate,smell,,raise,5,4,1,3,,,current_capture,main axis focus strengthens as the form devolves,0,0,5,0,0,핵심축만 남긴 정제형 / 현재 포획 핵심축 대응
moss_golem_d2_7,2,moss_golem_d2_7__s2,습기 유도,route_bridge,hybrid,humidity,,raise,2,3,1,3,,,next_unlock,bridge axis remains but side noise is pruned each stage,0,0,0,2,0,핵심축만 남긴 정제형 / 다음 루트 연결축 준비
moss_golem_d2_7,3,moss_golem_d2_7__s3,체크포인트 운용,mechanic_core,hybrid,smell,,check,3,2,1,3,checkpoint_turn,"[2, 2]",mechanic_counter,"same mechanic, stronger params, cleaner axis expression",0,0,3,0,0,핵심축만 남긴 정제형 / 체크포인트 메커닉 반영
